StockCode,CurrentPrice,OptimalPrice,PriceChange(%),CurrentQuantity,EstimatedQuantity,CurrentRevenue,EstimatedRevenue,RevenueGain,RevenueGain(%),Elasticity
84596J,0.42,0.41,-1.76,13,20,5.46,8.25,2.79,51.14,-1.51
21879,0.65,0.37,-42.45,2,22,1.3,8.23,6.93,533.04,-1.54
21379,0.39,1.37,251.54,6,6,2.34,8.23,5.89,251.54,-0.0
84415B,1.25,2.05,64.0,4,4,5.0,8.2,3.2,64.0,-1.5
84313B,1.95,4.1,110.07,26,2,50.7,8.19,-42.51,-83.84,-0.0
21947,1.25,1.64,30.81,1,5,1.25,8.18,6.93,554.03,0.49
21592,0.39,1.36,248.69,2,6,0.78,8.16,7.38,946.08,-0.0
22576,0.85,1.02,19.81,2,8,1.7,8.15,6.45,379.25,-0.59
22494,1.25,1.63,30.1,1,5,1.25,8.13,6.88,550.5,-0.34
85176,0.85,0.74,-13.06,1,11,0.85,8.13,7.28,856.39,-1.7
22713,0.42,0.34,-19.5,12,24,5.04,8.11,3.07,61.0,-2.02
84992,0.55,0.45,-18.09,2,18,1.1,8.11,7.01,637.17,-1.72
20654,1.25,1.01,-19.04,1,8,1.25,8.1,6.85,547.69,-3.1
22712,0.42,0.35,-16.45,12,23,5.04,8.07,3.03,60.14,-2.26
20767,2.55,2.68,5.21,1,3,2.55,8.05,5.5,215.64,-0.24
22951,0.55,0.67,21.64,2,12,1.1,8.03,6.93,629.84,-0.56
23509,0.42,0.33,-20.41,2,24,0.84,8.02,7.18,855.1,-4.2
22422,0.12,0.8,567.63,1,10,0.12,8.01,7.89,6576.32,-0.06
17084N,0.21,0.25,19.11,25,32,5.25,8.0,2.75,52.46,0.0
21220,1.25,1.14,-8.55,1,7,1.25,8.0,6.75,540.15,-1.06
22124,0.79,1.99,152.15,1,4,0.79,7.97,7.18,908.59,-1.39
85071B,0.39,0.72,84.95,24,11,9.36,7.93,-1.43,-15.23,0.23
21070,2.46,1.13,-54.1,3,7,7.38,7.9,0.52,7.1,-1.91
21051,2.1,2.63,25.04,6,3,12.6,7.88,-4.72,-37.48,-0.86
21872,1.25,1.12,-10.13,12,7,15.0,7.86,-7.14,-47.57,-1.75
22489,0.42,0.52,24.57,24,15,10.08,7.85,-2.23,-22.14,-0.29
23399,0.85,0.71,-16.07,1,11,0.85,7.85,7.0,823.24,-1.38
22539,0.19,0.49,157.97,48,16,9.12,7.84,-1.28,-14.01,-0.4
22577,0.29,0.49,68.76,1,16,0.29,7.83,7.54,2600.09,-0.65
21087,0.19,0.56,194.32,27,14,5.13,7.83,2.7,52.61,0.81
21098,1.25,1.56,25.18,12,5,15.0,7.82,-7.18,-47.84,0.29
85230G,0.29,0.22,-23.01,24,35,6.96,7.81,0.85,12.28,-1.23
22266,0.19,0.56,192.93,64,14,12.16,7.79,-4.37,-35.92,0.3
35964,0.39,0.52,33.15,2,15,0.78,7.79,7.01,898.65,-0.11
23308,0.55,0.65,17.59,24,12,13.2,7.76,-5.44,-41.2,-0.65
22615,0.39,0.27,-31.64,12,29,4.68,7.73,3.05,65.19,-1.4
20707,2.46,1.54,-37.24,1,5,2.46,7.72,5.26,213.79,-0.48
23282,2.46,0.7,-71.53,1,11,2.46,7.7,5.24,213.13,-2.45
22534,0.42,0.33,-20.28,3,23,1.26,7.7,6.44,511.15,-2.2
84520B,0.85,0.7,-18.0,2,11,1.7,7.67,5.97,351.0,-2.95
21222,1.25,1.53,22.54,1,5,1.25,7.66,6.41,512.72,-0.89
20766,3.75,3.82,1.96,2,2,7.5,7.65,0.15,1.96,-0.72
21881,1.63,0.69,-57.39,1,11,1.63,7.64,6.01,368.72,-0.77
21068,1.25,1.27,1.8,3,6,3.75,7.63,3.88,103.59,-0.82
22562,1.25,1.09,-12.83,1,7,1.25,7.63,6.38,510.19,-1.5
23336,2.08,2.53,21.82,4,3,8.32,7.6,-0.72,-8.64,0.0
21367,4.96,1.9,-61.75,1,4,4.96,7.59,2.63,52.99,0.96
22398,0.39,0.76,94.1,12,10,4.68,7.57,2.89,61.75,-0.02
22544,0.19,0.47,149.0,96,16,18.24,7.57,-10.67,-58.5,-0.96
22280,1.25,1.25,0.35,1,6,1.25,7.53,6.28,502.09,-1.05
16015,0.5,0.39,-21.02,10,19,5.0,7.5,2.5,50.07,-1.83
22260,0.85,0.75,-11.86,10,10,8.5,7.49,-1.01,-11.86,-1.64
22598,0.29,0.37,29.14,4,20,1.16,7.49,6.33,545.72,-1.32
23148,0.83,0.68,-18.0,2,11,1.66,7.49,5.83,350.98,-1.35
90093,0.19,1.07,462.11,20,7,3.8,7.48,3.68,96.74,0.0
22564,1.25,1.07,-14.64,2,7,2.5,7.47,4.97,198.75,-1.8
21884,0.65,0.62,-4.26,12,12,7.8,7.47,-0.33,-4.26,-0.64
22228,0.39,0.57,46.82,12,13,4.68,7.44,2.76,59.06,-1.85
23417,0.39,0.93,138.55,1,8,0.39,7.44,7.05,1808.36,-1.31
21883,0.65,0.57,-12.02,2,13,1.3,7.43,6.13,471.87,-1.02
35649,2.46,3.71,51.01,1,2,2.46,7.43,4.97,202.02,-0.0
22757,0.39,0.92,137.12,1,8,0.39,7.4,7.01,1796.93,-1.13
90214S,0.29,0.92,218.62,12,8,3.48,7.39,3.91,112.41,1.19
22402,0.39,0.74,89.5,2,10,0.78,7.39,6.61,847.52,0.34
21944,0.39,0.92,136.56,3,8,1.17,7.38,6.21,530.83,0.92
84692,0.42,0.49,17.06,25,15,10.5,7.37,-3.13,-29.76,-0.44
79051A,0.29,0.41,41.1,24,18,6.96,7.37,0.41,5.83,-0.35
16219,0.21,0.16,-22.12,12,45,2.52,7.36,4.84,192.06,-2.84
21976,0.55,0.67,21.54,1,11,0.55,7.35,6.8,1236.95,-0.1
21162,0.39,0.73,88.05,24,10,9.36,7.33,-2.03,-21.65,0.96
22152,0.42,0.41,-3.15,24,18,10.08,7.32,-2.76,-27.36,-1.08
79329,0.38,1.22,220.53,6,6,2.28,7.31,5.03,220.53,-0.0
79062D,0.29,0.46,57.24,12,16,3.48,7.3,3.82,109.66,1.2
21905,0.79,1.04,31.57,72,7,56.88,7.28,-49.6,-87.21,-1.6
21348,2.55,2.42,-5.14,112,3,285.6,7.26,-278.34,-97.46,-6.11
23309,0.55,0.66,19.9,24,11,13.2,7.25,-5.95,-45.04,-0.59
21991,1.25,1.81,45.08,3,4,3.75,7.25,3.5,93.44,-0.05
22097,0.39,0.43,9.4,1,17,0.39,7.25,6.86,1759.83,-4.36
22362,2.95,3.63,22.92,1,2,2.95,7.25,4.3,145.85,-0.22
22420,0.42,0.38,-9.12,14,19,5.88,7.25,1.37,23.34,-1.44
22104,1.45,1.45,0.0,1,5,1.45,7.25,5.8,400.0,-0.37
79331,0.38,0.66,73.35,8,11,3.04,7.25,4.21,138.36,-1.3
84929,0.19,0.33,72.84,12,22,2.28,7.22,4.94,216.88,-0.51
21676,0.85,1.2,41.54,12,6,10.2,7.22,-2.98,-29.23,-0.88
22116,0.79,1.03,30.15,2,7,1.58,7.2,5.62,355.51,-1.38
22359,2.95,3.59,21.83,1,2,2.95,7.19,4.24,143.67,0.0
85049H,0.83,1.43,72.64,9,5,7.47,7.16,-0.31,-4.09,0.3
22408,0.39,1.43,266.29,12,5,4.68,7.14,2.46,52.62,-0.47
35967,0.39,0.48,22.02,12,15,4.68,7.14,2.46,52.52,0.81
22209,0.83,1.19,43.33,1,6,0.83,7.14,6.31,759.97,0.09
22419,0.42,0.51,21.3,1,14,0.42,7.13,6.71,1598.25,-0.7
85231B,0.85,0.71,-16.11,5,10,4.25,7.13,2.88,67.79,-1.99
21356,0.83,1.43,71.76,5,5,4.15,7.13,2.98,71.76,-0.05
23151,0.79,2.38,200.76,12,3,9.48,7.13,-2.35,-24.81,0.73
22565,1.63,0.79,-51.41,1,9,1.63,7.13,5.5,337.29,-1.32
21698,0.39,0.4,1.45,24,18,9.36,7.12,-2.24,-23.92,-1.85
21980,0.39,0.39,1.22,24,18,9.36,7.11,-2.25,-24.09,-0.68
20973,0.65,0.55,-15.93,24,13,15.6,7.1,-8.5,-54.46,-1.07
22998,0.42,0.51,20.56,72,14,30.24,7.09,-23.15,-76.56,-0.92
22044,0.19,0.21,9.59,24,34,4.56,7.08,2.52,55.25,-1.83
85039B,1.65,1.42,-14.2,1,5,1.65,7.08,5.43,329.02,-1.71
79160,2.1,1.76,-16.0,1,4,2.1,7.06,4.96,236.0,-3.56
85129D,2.46,1.76,-28.61,21,4,51.66,7.02,-44.64,-86.4,0.09
84750B,0.39,1.4,260.0,6,5,2.34,7.02,4.68,200.0,0.62
16014,0.42,0.47,11.41,60,15,25.2,7.02,-18.18,-72.15,-0.64
85049G,1.25,1.4,12.21,3,5,3.75,7.01,3.26,87.02,-0.32
22616,0.39,0.39,-0.12,1,18,0.39,7.01,6.62,1697.84,-0.52
21272,1.25,1.4,11.79,5,5,6.25,6.99,0.74,11.79,-0.84
20769,2.55,2.33,-8.8,6,3,15.3,6.98,-8.32,-54.4,-1.53
21377,0.39,1.74,346.48,6,4,2.34,6.97,4.63,197.65,-0.0
79144B,0.42,0.33,-21.19,6,21,2.52,6.95,4.43,175.83,-5.24
21975,0.55,0.63,14.83,4,11,2.2,6.95,4.75,215.78,-1.02
20780,5.49,6.94,26.44,1,1,5.49,6.94,1.45,26.44,-1.54
82567,2.1,2.3,9.72,4,3,8.4,6.91,-1.49,-17.71,-0.73
22578,0.29,0.43,48.53,11,16,3.19,6.89,3.7,116.04,-0.53
22889,2.1,2.29,8.98,2,3,4.2,6.87,2.67,63.47,-0.03
22547,0.19,0.49,157.98,48,14,9.12,6.86,-2.26,-24.76,-0.26
21846,4.95,6.85,38.4,1,1,4.95,6.85,1.9,38.4,-0.51
22094,0.39,0.46,16.96,1,15,0.39,6.84,6.45,1654.45,-1.76
21948,2.46,1.7,-31.08,3,4,7.38,6.78,-0.6,-8.11,-0.13
22953,1.25,1.36,8.5,1,5,1.25,6.78,5.53,442.51,-0.5
22579,1.63,0.32,-80.2,2,21,3.26,6.78,3.52,107.91,-1.18
21329,1.65,1.35,-18.15,1,5,1.65,6.75,5.1,309.25,-1.74
21328,1.65,1.35,-18.36,1,5,1.65,6.74,5.09,308.2,-1.21
84519B,1.25,1.12,-10.2,1,6,1.25,6.73,5.48,438.8,-2.32
47421,0.42,0.34,-20.19,3,20,1.26,6.7,5.44,432.06,-3.0
72128,0.85,0.67,-21.2,1,10,0.85,6.7,5.85,688.02,-2.71
84927F,0.39,0.96,145.27,12,7,4.68,6.7,2.02,43.08,0.61
22308,2.55,3.34,31.12,2,2,5.1,6.69,1.59,31.12,-0.72
21918,0.42,0.35,-16.3,24,19,10.08,6.68,-3.4,-33.73,-1.82
22703,0.59,1.34,126.34,1,5,0.59,6.68,6.09,1031.68,-2.03
82581,0.55,0.67,21.24,48,10,26.4,6.67,-19.73,-74.74,1.4
21158,0.39,0.74,89.89,24,9,9.36,6.67,-2.69,-28.79,0.96
85078,1.63,0.3,-81.45,6,22,9.78,6.65,-3.13,-31.98,-1.02
22758,0.39,0.95,143.21,2,7,0.78,6.64,5.86,751.24,-1.83
21900,0.65,0.82,26.67,24,8,15.6,6.59,-9.01,-57.78,-0.45
21392,0.39,1.09,180.44,4,6,1.56,6.56,5.0,320.66,-1.23
22161,0.19,0.19,-1.64,64,35,12.16,6.54,-5.62,-46.21,-2.63
21984,0.39,0.28,-27.1,24,23,9.36,6.54,-2.82,-30.14,-1.96
21899,0.65,0.82,25.6,24,8,15.6,6.53,-9.07,-58.13,-0.19
84689,2.0,3.26,62.98,2,2,4.0,6.52,2.52,62.98,-1.51
21865,2.1,2.17,3.44,2,3,4.2,6.52,2.32,55.15,-0.69
71510,0.85,0.65,-23.76,1,10,0.85,6.48,5.63,662.35,-2.12
71270,1.25,1.08,-13.61,1,6,1.25,6.48,5.23,418.35,-1.02
22098,0.39,0.81,107.67,1,8,0.39,6.48,6.09,1561.37,-0.13
84535B,0.65,0.81,24.19,2,8,1.3,6.46,5.16,396.77,-0.72
22091,0.39,0.64,64.66,3,10,1.17,6.42,5.25,448.86,-0.76
22915,0.19,0.46,141.13,24,14,4.56,6.41,1.85,40.66,-0.77
21058,0.85,0.71,-16.27,2,9,1.7,6.41,4.71,276.78,-1.36
23506,0.42,0.34,-20.09,20,19,8.4,6.38,-2.02,-24.08,-2.7
21386,0.19,0.53,178.74,4,12,0.76,6.36,5.6,736.23,-0.86
84596B,0.42,0.58,37.43,16,11,6.72,6.35,-0.37,-5.51,0.54
85071C,0.39,0.79,103.4,1,8,0.39,6.35,5.96,1527.19,-0.64
84596L,0.42,0.4,-5.69,26,16,10.92,6.34,-4.58,-41.96,-1.51
20771,2.55,3.16,24.05,2,2,5.1,6.33,1.23,24.05,0.0
85227,0.85,1.05,23.53,1,6,0.85,6.3,5.45,641.18,-0.12
16008,0.12,0.11,-8.0,48,57,5.76,6.29,0.53,9.25,-3.85
84559A,1.63,1.04,-36.06,1,6,1.63,6.25,4.62,283.66,0.0
21866,1.25,1.25,-0.04,2,5,2.5,6.25,3.75,149.9,-0.66
35471D,0.39,0.57,45.57,12,11,4.68,6.25,1.57,33.44,-0.0
22400,0.39,0.69,77.13,1,9,0.39,6.22,5.83,1494.13,-0.05
79066K,0.85,0.78,-8.65,1,8,0.85,6.21,5.36,630.83,-1.19
23004,0.42,0.52,22.75,48,12,20.16,6.19,-13.97,-69.31,-0.73
21917,0.42,0.34,-18.29,24,18,10.08,6.18,-3.9,-38.72,-1.26
22566,0.85,0.77,-9.51,4,8,3.4,6.15,2.75,80.98,-1.5
85049C,1.25,1.23,-1.55,2,5,2.5,6.15,3.65,146.12,-0.26
47310M,1.25,1.23,-1.83,2,5,2.5,6.14,3.64,145.42,-1.06
22614,0.39,0.41,4.76,12,15,4.68,6.13,1.45,30.95,-0.71
21849,4.95,6.11,23.37,3,1,14.85,6.11,-8.74,-58.88,0.0
21981,0.39,0.41,4.27,12,15,4.68,6.1,1.42,30.34,-0.73
82580,0.55,0.68,23.05,4,9,2.2,6.09,3.89,176.86,0.56
21983,0.39,0.29,-25.89,12,21,4.68,6.07,1.39,29.69,-1.42
82578,0.55,0.67,22.46,4,9,2.2,6.06,3.86,175.53,1.49
21032,1.25,1.21,-3.12,10,5,12.5,6.06,-6.44,-51.56,-1.15
22999,0.42,0.5,19.91,12,12,5.04,6.04,1.0,19.91,0.0
21982,0.39,0.27,-29.6,24,22,9.36,6.04,-3.32,-35.47,-1.6
21882,0.65,0.43,-34.15,12,14,7.8,5.99,-1.81,-23.18,-1.47
22261,1.63,1.0,-38.88,2,6,3.26,5.98,2.72,83.36,-0.71
22406,0.39,1.19,205.46,1,5,0.39,5.96,5.57,1427.32,-0.39
84249A,0.83,0.54,-34.81,3,11,2.49,5.95,3.46,139.02,-0.94
22208,0.83,0.85,2.1,1,7,0.83,5.93,5.1,614.68,-1.21
90214M,0.29,0.85,191.86,12,7,3.48,5.92,2.44,70.25,-1.3
20652,1.25,1.47,17.98,1,4,1.25,5.9,4.65,371.93,-0.76
85017B,0.42,0.59,40.36,1,10,0.42,5.9,5.48,1303.57,-0.16
22043,0.42,0.28,-33.2,24,21,10.08,5.89,-4.19,-41.55,-0.91
22756,0.39,1.18,201.63,12,5,4.68,5.88,1.2,25.68,-0.65
90214I,0.29,0.73,152.41,1,8,0.29,5.86,5.57,1919.31,-0.0
20781,1.95,5.85,199.96,1,1,1.95,5.85,3.9,199.96,-0.0
22396,0.39,0.73,86.52,12,8,4.68,5.82,1.14,24.35,-0.45
22210,0.83,1.16,39.7,1,5,0.83,5.8,4.97,598.52,0.13
22546,0.19,0.32,69.03,48,18,9.12,5.78,-3.34,-36.61,-2.23
22023,0.42,0.48,14.54,12,12,5.04,5.77,0.73,14.54,-0.9
20757,0.85,0.72,-15.72,33,8,28.05,5.73,-22.32,-79.57,-2.45
21916,0.42,0.52,23.72,24,11,10.08,5.72,-4.36,-43.3,-0.72
47574A,0.75,1.43,90.3,2,4,1.5,5.71,4.21,280.6,-0.58
21090,0.39,0.52,33.06,4,11,1.56,5.71,4.15,265.91,-0.17
22545,0.19,0.48,150.04,96,12,18.24,5.7,-12.54,-68.74,-0.59
21159,0.39,0.57,45.97,24,10,9.36,5.69,-3.67,-39.18,-1.16
21901,0.65,0.81,25.1,3,7,1.95,5.69,3.74,191.9,-0.06
21985,0.39,0.35,-9.01,3,16,1.17,5.68,4.51,385.28,-1.0
21786,0.42,0.51,22.58,1,11,0.42,5.66,5.24,1248.39,-0.99
22541,0.83,0.51,-38.04,1,11,0.83,5.66,4.83,581.58,0.13
17091A,0.38,0.94,146.8,6,6,2.28,5.63,3.35,146.8,-0.45
85094,0.19,0.35,84.79,2,16,0.38,5.62,5.24,1378.3,0.1
21902,0.65,0.8,23.23,24,7,15.6,5.61,-9.99,-64.06,-0.78
90214D,0.29,0.8,175.89,12,7,3.48,5.6,2.12,60.94,-1.3
84536A,0.42,0.51,21.05,16,11,6.72,5.59,-1.13,-16.78,-0.34
21967,0.39,0.27,-31.82,12,21,4.68,5.58,0.9,19.31,-1.39
16258A,0.19,0.51,165.86,36,11,6.84,5.56,-1.28,-18.77,-0.62
20659,1.25,1.85,47.9,1,3,1.25,5.55,4.3,343.7,0.64
85199S,0.42,0.5,19.93,1,11,0.42,5.54,5.12,1219.19,-0.8
22994,0.42,0.5,19.89,48,11,20.16,5.54,-14.62,-72.52,0.0
44234,0.21,0.17,-20.52,1,33,0.21,5.51,5.3,2522.86,-5.62
84422,0.39,0.36,-6.52,17,15,6.63,5.47,-1.16,-17.52,-1.85
20733,0.85,0.68,-20.29,1,8,0.85,5.42,4.57,537.71,-2.49
22031,0.42,0.39,-7.99,12,14,5.04,5.41,0.37,7.34,-1.18
84531B,0.39,0.9,130.77,19,6,7.41,5.4,-2.01,-27.13,0.62
84596F,0.42,0.6,42.78,32,9,13.44,5.4,-8.04,-59.84,-0.03
85008,1.5,5.35,256.57,1,1,1.5,5.35,3.85,256.57,-0.0
20617,2.1,2.67,27.12,2,2,4.2,5.34,1.14,27.12,-0.45
21986,0.39,0.28,-28.32,1,19,0.39,5.31,4.92,1261.89,-1.23
84859B,1.95,1.76,-9.67,1,3,1.95,5.28,3.33,171.0,-0.34
21393,0.39,1.75,348.85,6,3,2.34,5.25,2.91,124.42,-0.0
21096,0.39,0.52,33.85,4,10,1.56,5.22,3.66,234.62,-0.72
21063,1.63,1.04,-36.01,1,5,1.63,5.22,3.59,219.97,-0.77
84596G,0.42,0.58,37.7,8,9,3.36,5.2,1.84,54.91,0.02
21311,0.29,0.43,49.53,2,12,0.58,5.2,4.62,797.21,-1.16
22755,0.21,0.64,203.26,12,8,2.52,5.09,2.57,102.17,-1.45
22211,0.83,1.02,22.65,1,5,0.83,5.09,4.26,513.25,-0.98
22754,0.21,0.64,202.94,12,8,2.52,5.09,2.57,101.96,-1.59
90214J,0.29,0.85,191.86,12,6,3.48,5.08,1.6,45.93,-1.3
47348A,0.39,0.84,116.0,9,6,3.51,5.05,1.54,44.0,0.21
16236,0.21,0.17,-20.26,1,30,0.21,5.02,4.81,2292.17,-2.4
22099,0.39,0.72,83.55,1,7,0.39,5.01,4.62,1184.83,-0.55
85032A,0.65,0.62,-4.17,2,8,1.3,4.98,3.68,283.34,-1.04
46138B,0.85,1.24,45.88,2,4,1.7,4.96,3.26,191.76,1.33
90214C,0.29,0.71,144.16,1,7,0.29,4.96,4.67,1609.13,-1.3
85071D,0.39,0.82,110.63,1,6,0.39,4.93,4.54,1163.78,0.79
85032B,0.65,0.61,-5.7,2,8,1.3,4.9,3.6,277.18,-1.45
21031,1.25,1.63,30.56,10,3,12.5,4.9,-7.6,-60.83,-0.46
21084,0.19,0.21,11.71,2,23,0.38,4.88,4.5,1184.69,-1.35
20996,0.19,0.2,6.51,2,24,0.38,4.86,4.48,1178.1,-2.42
16238,0.21,0.28,34.64,1,17,0.21,4.81,4.6,2188.93,0.55
20986,1.25,1.6,27.74,1,3,1.25,4.79,3.54,283.23,-0.83
22093,0.39,0.43,11.53,1,11,0.39,4.78,4.39,1126.78,-1.05
16235,0.21,0.18,-15.9,30,27,6.3,4.77,-1.53,-24.31,-1.1
20765,7.46,4.75,-36.3,1,1,7.46,4.75,-2.71,-36.3,0.4
POST,1.0,4.74,374.16,5,1,5.0,4.74,-0.26,-5.17,-0.6
22407,0.39,1.18,202.46,12,4,4.68,4.72,0.04,0.82,-0.52
90214E,0.29,0.78,170.07,1,6,0.29,4.7,4.41,1520.41,-1.3
47593A,0.29,0.47,61.49,1,10,0.29,4.68,4.39,1514.85,-6.51
20670,2.95,4.68,58.51,2,1,5.9,4.68,-1.22,-20.75,-1.28
20663,5.79,4.68,-19.24,1,1,5.79,4.68,-1.11,-19.24,0.0
47369B,5.79,4.68,-19.24,1,1,5.79,4.68,-1.11,-19.24,0.0
21370,1.65,4.64,181.14,3,1,4.95,4.64,-0.31,-6.29,0.33
20762,3.75,4.59,22.33,1,1,3.75,4.59,0.84,22.33,0.0
35819P,0.38,0.46,20.0,4,10,1.52,4.56,3.04,200.0,0.45
20657,1.25,1.14,-9.19,4,4,5.0,4.54,-0.46,-9.19,-2.24
22535,0.42,0.5,19.69,24,9,10.08,4.52,-5.56,-55.12,-0.75
22095,0.39,0.75,92.38,1,6,0.39,4.5,4.11,1054.27,-0.67
22092,0.39,0.4,3.59,2,11,0.78,4.44,3.66,469.74,-1.89
37413,0.39,0.49,26.53,12,9,4.68,4.44,-0.24,-5.1,0.39
16244B,1.95,1.47,-24.62,3,3,5.85,4.41,-1.44,-24.62,-0.09
21400,0.12,0.13,5.0,5,35,0.6,4.41,3.81,635.0,-3.17
20655,1.25,1.1,-11.97,1,4,1.25,4.4,3.15,252.13,-2.73
37333,1.95,4.3,120.7,1,1,1.95,4.3,2.35,120.7,1.24
84751B,0.79,2.13,169.87,2,2,1.58,4.26,2.68,169.87,0.63
90214G,0.29,0.7,142.9,1,6,0.29,4.23,3.94,1357.38,-1.3
23185,0.29,0.42,44.7,9,10,2.61,4.2,1.59,60.78,-0.0
21403,0.12,0.15,28.57,3,27,0.36,4.17,3.81,1057.14,1.05
21088,0.19,0.3,55.92,24,14,4.56,4.15,-0.41,-9.05,-0.52
90214K,0.29,0.83,185.59,1,5,0.29,4.14,3.85,1327.93,-1.3
84691,0.72,0.68,-5.56,80,6,57.6,4.08,-53.52,-92.92,-5.4
20735,0.85,0.68,-20.0,2,6,1.7,4.08,2.38,140.0,-4.98
22753,0.21,0.68,223.49,12,6,2.52,4.08,1.56,61.75,-1.45
84531A,0.39,0.81,108.77,3,5,1.17,4.07,2.9,247.95,-0.42
35809B,2.1,1.34,-36.13,1,3,2.1,4.02,1.92,91.62,-0.54
84927D,0.39,0.67,71.88,5,6,1.95,4.02,2.07,106.26,-2.46
23003,0.42,0.34,-20.22,5,12,2.1,4.02,1.92,91.47,-2.75
21038,0.79,1.0,26.89,1,4,0.79,4.01,3.22,407.58,-1.37
21040,0.79,2.0,153.67,5,2,3.95,4.01,0.06,1.47,-0.0
16048,0.12,0.11,-11.67,24,37,2.88,3.92,1.04,36.18,-1.5
23702,1.5,1.94,29.0,2,2,3.0,3.87,0.87,29.0,-2.0
21867,1.25,1.28,2.03,1,3,1.25,3.83,2.58,206.08,-0.58
84510C,1.25,1.27,1.47,1,3,1.25,3.8,2.55,204.4,-1.32
22096,0.39,0.62,59.71,1,6,0.39,3.74,3.35,858.25,0.52
85160B,0.39,0.53,36.54,6,7,2.34,3.73,1.39,59.29,0.97
16254,0.85,1.23,44.47,1,3,0.85,3.68,2.83,333.41,-0.67
84510E,0.21,1.22,482.22,3,3,0.63,3.67,3.04,482.22,0.96
22533,0.42,0.5,19.31,1,7,0.42,3.51,3.09,735.2,0.0
47518F,0.12,0.17,43.08,2,20,0.24,3.43,3.19,1330.77,-0.0
81950V,0.29,0.42,46.21,2,8,0.58,3.39,2.81,484.83,-4.55
16207B,2.46,3.34,35.93,1,1,2.46,3.34,0.88,35.93,-0.0
22134,0.83,0.56,-32.93,4,6,3.32,3.34,0.02,0.61,0.34
37479P,0.39,0.47,21.49,4,7,1.56,3.32,1.76,112.61,-1.18
16216,0.42,0.22,-47.53,3,15,1.26,3.31,2.05,162.34,-0.25
21372,5.79,1.6,-72.45,1,2,5.79,3.19,-2.6,-44.9,0.07
37444A,0.39,1.04,167.69,1,3,0.39,3.13,2.74,703.08,0.38
84673B,1.63,1.03,-36.69,1,3,1.63,3.1,1.47,89.94,0.53
85017C,0.42,0.76,81.43,6,4,2.52,3.05,0.53,20.95,-0.0
84725,0.75,1.49,99.11,15,2,11.25,2.99,-8.26,-73.45,-0.0
37444C,0.39,1.49,282.56,1,2,0.39,2.98,2.59,665.13,-0.58
21402,0.12,0.1,-16.72,24,28,2.88,2.8,-0.08,-2.84,-1.4
35265,1.95,2.78,42.66,2,1,3.9,2.78,-1.12,-28.67,0.69
22135,0.42,0.55,31.95,2,5,0.84,2.77,1.93,229.88,-0.19
21401,0.12,0.12,0.34,3,23,0.36,2.77,2.41,669.27,-1.4
47503H,0.79,1.37,73.84,1,2,0.79,2.75,1.96,247.68,-0.0
71496B,0.53,0.47,-11.25,1,5,0.53,2.35,1.82,343.77,-2.71
47471,0.65,0.57,-11.69,2,4,1.3,2.3,1.0,76.62,-1.43
37489C,0.39,0.75,92.0,6,3,2.34,2.25,-0.09,-4.0,-1.25
21089,0.19,0.25,29.79,19,9,3.61,2.22,-1.39,-38.52,-0.71
37489A,0.39,0.4,1.33,1,5,0.39,1.98,1.59,406.67,-3.75
37489D,0.39,0.39,-1.18,2,5,0.78,1.93,1.15,147.06,-3.75
37489B,0.39,0.57,46.67,1,3,0.39,1.72,1.33,340.0,-1.25
84731,0.39,1.22,213.85,1,1,0.39,1.22,0.83,213.85,-0.0
79026B,0.39,0.58,49.4,1,2,0.39,1.17,0.78,198.8,-0.0
47013A,0.12,0.25,105.0,5,4,0.6,0.98,0.38,64.0,0.85
47013C,0.12,0.15,22.64,6,6,0.72,0.88,0.16,22.64,-0.85
